user	topic	link	utterance	category
Meine Wenigkeit 	politics	https://www.freitag.de/autoren/lutz-herden/allein-die-ueberzeugung-zaehlt#comments	Schön, dass es so etwas ab und zu noch gibt	praise
Meine Wenigkeit 	politics	https://www.freitag.de/autoren/lutz-herden/allein-die-ueberzeugung-zaehlt#comments	Warum sollte ich mich für diesen Herrn Nawalny interessieren? 	lecture
Verwendungszweck	politics	https://www.freitag.de/autoren/lutz-herden/allein-die-ueberzeugung-zaehlt#comments	Man hat geradezu den Eindruck, dass die Medienleute dressiert sind.	Insinuation
Magda	politics	https://www.freitag.de/autoren/lutz-herden/allein-die-ueberzeugung-zaehlt#comments	Es ist alles ziemlich unersprießlich.	dissence
Magda	politics	https://www.freitag.de/autoren/lutz-herden/allein-die-ueberzeugung-zaehlt#comments	Gut zusammengefasst, wie das hier alles so langgeht.	praise
Rebellierender 	politics	https://www.freitag.de/autoren/lutz-herden/allein-die-ueberzeugung-zaehlt#comments	"Nichts Genaues weiß man nicht - außer in den Chefredaktionen unserer ""Qualitätsmedien""."	Insinuation
Magda	politics	https://www.freitag.de/autoren/lutz-herden/allein-die-ueberzeugung-zaehlt#comments	Was soll das denn heißen?	dissence
erftstadtboy	politics	https://www.freitag.de/autoren/cbaron/bildung-macht-nicht-satt#comments	dass die klassendurchlässigkeit nach dem krieg höher war, war eine historische ausnahme, die viele gründe hatte.	lecture
Jens C	politics	https://www.freitag.de/autoren/cbaron/bildung-macht-nicht-satt#comments	Das aber nur nebenbei, ist nicht das Hauptthema.	lecture
Jens C	politics	https://www.freitag.de/autoren/cbaron/bildung-macht-nicht-satt#comments	Allein das wir hier schreiben können, hat bereits mit Bildung zu tun. 	lecture
Stoppel	politics	https://www.freitag.de/autoren/cbaron/bildung-macht-nicht-satt#comments	"Das ist Wasserkopf. Das ist Priesterkaste aka ""Gouvernance""."	Insinuation
Moorleiche	politics	https://www.freitag.de/autoren/cbaron/bildung-macht-nicht-satt#comments	Klassenstolz finde ich aber auch problematisch, sei es bildungsbürgerlicher, aber auch jener, der früher einfachen Arbeiter und heute der oft Arbeitslosen oder prekär Beschäftigten	concession
carolina	news	https://www.tagesspiegel.de/berlin/verbot-des-querdenker-protests-warum-die-demo-gegen-die-coronamassnahmen-in-berlin-nicht-verboten-werden-sollte/26129426.html#kommentare	Das klingt theoretisch alles sehr schön, was Frau Keilani schreibt, nur leider hat es kaum Realitätsbezug.	dissence
tempus_fugit	news	https://www.tagesspiegel.de/berlin/verbot-des-querdenker-protests-warum-die-demo-gegen-die-coronamassnahmen-in-berlin-nicht-verboten-werden-sollte/26129426.html#kommentare	und dank des Verbots werden es wohl einige mehr werden.	insinuation
Queeerdenker	news	https://www.tagesspiegel.de/berlin/verbot-des-querdenker-protests-warum-die-demo-gegen-die-coronamassnahmen-in-berlin-nicht-verboten-werden-sollte/26129426.html#kommentare	Es sind in keiner Weise Grundrechte eingeschränkt. Sie können jederzeit situationsangepaßt ausgeübt werden.	lecture
mcgyver	news	https://www.tagesspiegel.de/berlin/verbot-des-querdenker-protests-warum-die-demo-gegen-die-coronamassnahmen-in-berlin-nicht-verboten-werden-sollte/26129426.html#kommentare	Ich halte ja wenig von Demonstrationen und habe seit dem November 1989 keine derartige Veranstaltung mehr besucht.	lecture
Pedro_Garcia	news	https://www.tagesspiegel.de/berlin/verbot-des-querdenker-protests-warum-die-demo-gegen-die-coronamassnahmen-in-berlin-nicht-verboten-werden-sollte/26129426.html#kommentare	Wow, es schein massig Verfassungsrechtler hier im Forum zu geben, die ganz genau zu wissen glauben, was Sache und Rechtslage ist.	insinuation
Motoko	news	https://www.tagesspiegel.de/berlin/verbot-des-querdenker-protests-warum-die-demo-gegen-die-coronamassnahmen-in-berlin-nicht-verboten-werden-sollte/26129426.html#kommentare	Bitte nicht alles so unsäglich aufblähen und instrumentalisieren.	lecture
mitte31	news	https://www.tagesspiegel.de/berlin/verbot-des-querdenker-protests-warum-die-demo-gegen-die-coronamassnahmen-in-berlin-nicht-verboten-werden-sollte/26129426.html#kommentare	Der Weg, die Demo zuzulassen und dann sofort einzuschreiten, wenn Regeln nicht eingehalten werden, wäre zwar auch meiner Meinung nach der Richtige. 	concession
larifari	news	https://www.tagesspiegel.de/berlin/verbot-des-querdenker-protests-warum-die-demo-gegen-die-coronamassnahmen-in-berlin-nicht-verboten-werden-sollte/26129426.html#kommentare	Der Kommentar ist treffend formuliert und zeigt sehr gut, wie frei wir in Deutschland eigentlich sind.	praise
CameraObscura	news	https://www.tagesspiegel.de/berlin/verbot-des-querdenker-protests-warum-die-demo-gegen-die-coronamassnahmen-in-berlin-nicht-verboten-werden-sollte/26129426.html#kommentare	Reichlich naiv, dieser Kommentar.	dissence
provinzler	news	https://www.tagesspiegel.de/berlin/verbot-des-querdenker-protests-warum-die-demo-gegen-die-coronamassnahmen-in-berlin-nicht-verboten-werden-sollte/26129426.html#kommentare	Das ist doch Quatsch	dissence
provinzler	news	https://www.tagesspiegel.de/berlin/verbot-des-querdenker-protests-warum-die-demo-gegen-die-coronamassnahmen-in-berlin-nicht-verboten-werden-sollte/26129426.html#kommentare	Der Gesundheit der Allgemeinheit ist in Pandemiezeiten alles unterzuordnen.	lecture
Tedesco	news	https://www.tagesspiegel.de/berlin/verbot-des-querdenker-protests-warum-die-demo-gegen-die-coronamassnahmen-in-berlin-nicht-verboten-werden-sollte/26129426.html#kommentare	Natürlich gibt es die vielen im Artikel erwähnten Rechte, klar.	concession
a.fink	news	https://www.tagesspiegel.de/berlin/verbot-des-querdenker-protests-warum-die-demo-gegen-die-coronamassnahmen-in-berlin-nicht-verboten-werden-sollte/26129426.html#kommentare	Das damit einhergehende Gesundheitsrisiko ist völlig inakzeptabel.	lecture
hobelmann	news	https://www.tagesspiegel.de/berlin/verbot-des-querdenker-protests-warum-die-demo-gegen-die-coronamassnahmen-in-berlin-nicht-verboten-werden-sollte/26129426.html#kommentare	Wer genau soll da wie und was auflösen? 	lecture
royalflush	news	https://www.tagesspiegel.de/berlin/verbot-des-querdenker-protests-warum-die-demo-gegen-die-coronamassnahmen-in-berlin-nicht-verboten-werden-sollte/26129426.html#kommentare	Super Kommentar - trennscharf zwischen Politik und Gesetz unterschieden.	praise
Eispickel	news	https://www.tagesspiegel.de/berlin/verbot-des-querdenker-protests-warum-die-demo-gegen-die-coronamassnahmen-in-berlin-nicht-verboten-werden-sollte/26129426.html#kommentare	Woher beziehen Sie bitteschön Ihre Klarheit?	dissence
herjeh	news	https://www.tagesspiegel.de/berlin/verbot-des-querdenker-protests-warum-die-demo-gegen-die-coronamassnahmen-in-berlin-nicht-verboten-werden-sollte/26129426.html#kommentare	Die Fakten sind eindeutig, da muß ich mir nicht noch verquere Reden anhören.	lecture
Undine	news	https://www.tagesspiegel.de/berlin/scharfe-kritik-an-innensenator-geisel-das-sind-die-reaktionen-auf-das-verbot-des-querdenker-protests/26129142.html#kommentare	"Wichtiger wäre es deshalb die Gesundheitsämter und Laborkapazitäten auszubauen. 
"	lecture
Motoko	news	https://www.tagesspiegel.de/berlin/scharfe-kritik-an-innensenator-geisel-das-sind-die-reaktionen-auf-das-verbot-des-querdenker-protests/26129142.html#kommentare	Im Gegenteil.	dissence
andrae	news	https://www.tagesspiegel.de/berlin/scharfe-kritik-an-innensenator-geisel-das-sind-die-reaktionen-auf-das-verbot-des-querdenker-protests/26129142.html#kommentare	Dieses Verbot macht auch mich nachdenklich.	concession
7905	news	https://www.tagesspiegel.de/berlin/scharfe-kritik-an-innensenator-geisel-das-sind-die-reaktionen-auf-das-verbot-des-querdenker-protests/26129142.html#kommentare	Was nützt denen ein Protest gegen Coronamaßnahmen? 	lecture
Waedliman	news	https://www.tagesspiegel.de/berlin/scharfe-kritik-an-innensenator-geisel-das-sind-die-reaktionen-auf-das-verbot-des-querdenker-protests/26129142.html#kommentare	Demnach dürften auch Tausende von an Tuberkulose Erkrankten durch enge Straßen laufen und die halbe Stadt infizieren, wenn sie z. B. mit dem Preis für ein Arzneimittel nicht einverstanden wären? 	concession
vinceserpent	news	https://www.tagesspiegel.de/berlin/scharfe-kritik-an-innensenator-geisel-das-sind-die-reaktionen-auf-das-verbot-des-querdenker-protests/26129142.html#kommentare	Ja, mich stimmt das auch sehr nachdenklich. 	concession
FreiesBerlin	news	https://www.tagesspiegel.de/berlin/scharfe-kritik-an-innensenator-geisel-das-sind-die-reaktionen-auf-das-verbot-des-querdenker-protests/26129142.html#kommentare	Ich bin es langsam auch leid	dissence
johanna	politics	https://www.tagesspiegel.de/politik/der-beschluss-von-union-und-spd-zum-wahlrecht-so-macht-sich-der-bundestag-zur-lachnummer/26127910.html#kommentare	"Was die in meinen Augen sind, kann ich hier nicht schreiben, das verstößt gegen die Regeln.
Pfui!"	dissence
Gophi	politics	https://www.tagesspiegel.de/politik/der-beschluss-von-union-und-spd-zum-wahlrecht-so-macht-sich-der-bundestag-zur-lachnummer/26127910.html#kommentare	Befangenheit wird im Staatswesen zu Recht als Grund für eine fallbezogene Suspendierung angesehen.	lecture
cogito	politics	https://www.tagesspiegel.de/politik/der-beschluss-von-union-und-spd-zum-wahlrecht-so-macht-sich-der-bundestag-zur-lachnummer/26127910.html#kommentare	Das ist ein weiterer Baustein für Politikverdrossenheit. 	insinuation
pfauenauge7	politics	https://www.tagesspiegel.de/politik/der-beschluss-von-union-und-spd-zum-wahlrecht-so-macht-sich-der-bundestag-zur-lachnummer/26127910.html#kommentare	So ist es.	concession
Veltener	politics	https://www.tagesspiegel.de/politik/der-beschluss-von-union-und-spd-zum-wahlrecht-so-macht-sich-der-bundestag-zur-lachnummer/26127910.html#kommentare	Hätten sie den Artikel  zu Ende gelesen,wüßten sie das viele Politiker die Bahnkarte haben und nicht nutzen.	lecture
rowa1	politics	https://www.tagesspiegel.de/politik/der-beschluss-von-union-und-spd-zum-wahlrecht-so-macht-sich-der-bundestag-zur-lachnummer/26127910.html#kommentare	Das heisst: Ihr Steuergeld geht an die Bahn	lecture
Waedliman	politics	https://www.tagesspiegel.de/politik/der-beschluss-von-union-und-spd-zum-wahlrecht-so-macht-sich-der-bundestag-zur-lachnummer/26127910.html#kommentare	Es geht um Bereicherung und Sicherung der Pfründe, hergestellt durch Lobbyismus und Postengeschacher. 	insinuation
vern	politics	https://www.tagesspiegel.de/berlin/polizei-justiz/verkehrskontrollen-zum-schulbeginn-polizei-erwischt-6000-raser-rund-um-berlins-schulen/26128266.html#kommentare	ein sehr schwammiger Artikel.	dissence
wi lee 	Sports	https://www.kampfkunst-board.info/forum/showthread.php?190360-Stoltzfus-goes-UFC	Ich hab Dustin in Stuttgart siegen gesehen, geiler Kampf und ein guter Kämpfer.	praise
Schnueffler 	Sports	https://www.kampfkunst-board.info/forum/showthread.php?190360-Stoltzfus-goes-UFC	Im Reflex und unter solch einem Stress kann es passieren. Kann, sollte aber nicht.	concession
marq 	Sports	https://www.kampfkunst-board.info/forum/showthread.php?190119-Connor-geht-in-Rente&goto=nextoldest	"flying uwe geht ein persönliches risiko ein, um sein geschäft auszubauen, dazu hilft ihm jeder klick und die erweiterung der zielgruppen...
"	insinuation
Unbe 	Sports	https://www.kampfkunst-board.info/forum/showthread.php?190119-Connor-geht-in-Rente&goto=nextoldest	Denke, dass es ein ansehnlicher Kampf wird	praise
Gürteltier 	Sports	https://www.kampfkunst-board.info/forum/showthread.php?190047-MMA-Kampf-am-16-5-2020-in-USA&goto=nextoldest	Laaaangweilig. Und so diskriminierend.	dissence
authomas	Sports	https://www.kampfkunst-board.info/forum/showthread.php?189888-UFC-249-mit-Ferguson-findet-DOCH-statt-kein-Aprilscherz%21&goto=nextoldest	Super, gerne mehr!	praise
Little Green Dragon 	Sports	https://www.kampfkunst-board.info/forum/showthread.php?189888-UFC-249-mit-Ferguson-findet-DOCH-statt-kein-Aprilscherz%21&goto=nextoldest	Klar Verletzungen und/oder Krankheiten können passieren, aber nachdem mir mein Trainer mal so ein paar Anekdoten von Absagen vor der letzten Hausgala erzählt hat scheint so ein Kampftag doch irgendwie die Krankheitsrate drastisch zu erhöhen...	concession
Unknown	Sports	https://www.kampfkunst-board.info/forum/showthread.php?184943-Meine-Lieblingskampfabsagen&goto=nextoldest	erst dann würde ich mir gedanken machen , ob ich mein training total umstelle 	lecture
MG2503	Sports	https://www.kampfkunst-board.info/forum/showthread.php?189853-Neuer-Gegner-als-Khabib-Ersatz-gegen-Ferguson-am-18-04-2020&goto=nextoldest	Beim MMA geht es um die Übergänge von Stand Up zu Boden, das ist ganz anders als wenn du z.B. parallel BJJ und Muay Thai trainierst	lecture
Ripley 	Sports	https://www.kampfkunst-board.info/forum/showthread.php?189726-MMA-mit-Gi&goto=nextoldest	Da ist irgendwo ein Denkfehler drin und die Werte sind zudem sehr vage geschätzt und kommen so m.E. nicht hin. 	lecture
Billy die Kampfkugel 	Sports	https://www.kampfkunst-board.info/forum/showthread.php?189726-MMA-mit-Gi&goto=nextoldest	Das überschätzt man schnell.	lecture
rambat 	Sports	https://www.kampfkunst-board.info/forum/showthread.php?189712-Ernährung-fürs-Training&goto=nextoldest	wie langweilig und armselig muss das leben eines menschen sein, der so viel zeit damit verbringt, in irgend einem forum unter verschiedenen accounts als troll dummes zeug zu posten? 	insinuation
Ruslan 	Sports	https://www.kampfkunst-board.info/forum/showthread.php?189538-Stimmt-das&goto=nextoldest	..ja, genau sowas.	concession
jkdberlin 	Sports	https://www.kampfkunst-board.info/forum/showthread.php?189506-KO-Resistenz-trainierbar&goto=nextoldest	waren echt ein paar gute Kämpfe dabei ... 	praise
HAZ3	Sports	https://www.kampfkunst-board.info/forum/showthread.php?189506-KO-Resistenz-trainierbar&goto=nextoldest	Geiler Fight,coole Card insgesamt !	praise
krasser Typ 	Sports	https://www.kampfkunst-board.info/forum/showthread.php?189506-KO-Resistenz-trainierbar&goto=nextoldest	Der Kampf war ein schlechter Witz.	dissence
Gast	Sports	https://www.kampfkunst-board.info/forum/showthread.php?189355-Fedor-vs-Rampage&goto=nextoldest	Wenn man die Zuschauerzahlen sieht hat die UFC nachgelassen und kann nur durch einzelne Stars Pay-per-view mässig Gewinne generieren!	insinuation
StaySafe 	Sports	https://www.kampfkunst-board.info/forum/showthread.php?189214-War-der-Box-Fight-von-McGregor-vs-Mayweather-schlecht-für-die-UFC&goto=nextoldest	"Und da liegt in meinen Augen auch das Problem: Der random ""Fan"", der einfach zu ungebildet ist was den Charakter des MMA Sports angeht."	lecture
marq 	Sports	https://www.kampfkunst-board.info/forum/showthread.php?189214-War-der-Box-Fight-von-McGregor-vs-Mayweather-schlecht-für-die-UFC&goto=nextoldest	hier geht es doch um sinnvolle regeländerungen, sportarten entwickeln sich immer weiter und regelverbesserungen und anpassungen sind die regel in jeder sportart.	lecture
jkdberlin 	Sports	https://www.kampfkunst-board.info/forum/showthread.php?189172-MMA-Regeln-so-zu-verändern-das-MMA-spannender-wird%21&goto=nextoldest	Einerseits technisch und taktisch echt bewandert, andererseits viele unfair und unsportliche Seiten.	concession
marq 	Sports	https://www.kampfkunst-board.info/forum/showthread.php?189172-MMA-Regeln-so-zu-verändern-das-MMA-spannender-wird%21&goto=nextoldest	ein unsympath ohne sportsgeist.	dissence
sivispacemparabellum 	Sports	https://www.kampfkunst-board.info/forum/showthread.php?189172-MMA-Regeln-so-zu-verändern-das-MMA-spannender-wird%21&goto=nextoldest	Technisch besser, aber wahrscheinlich auch menschlich etwas problematisch. 	concession
Little Green Dragon 	Sports	https://www.kampfkunst-board.info/forum/showthread.php?189181-Rousimar-Palhares-Dirty-Fighter-or-a-Smart-Competitor&goto=nextoldest	Einer schreibt vom anderen ab bzw. beruft sich auf den als Quelle, wobei eigentlich niemand wirklich etwas genaues oder konkretes weiß.	insinuation
Little Green Dragon 	Sports	https://www.kampfkunst-board.info/forum/showthread.php?189181-Rousimar-Palhares-Dirty-Fighter-or-a-Smart-Competitor&goto=nextoldest	Aber mit neutraler und sachlicher Berichterstattung erzielt man halt offenbar keine Klicks...	insinuation
Capella 	Sports	https://www.kampfkunst-board.info/forum/showthread.php?189181-Rousimar-Palhares-Dirty-Fighter-or-a-Smart-Competitor&goto=nextoldest	Und erzähl mir jetzt nicht, die sind alle da, weil die die tolle Dribbling-Technik bewundern.	lecture
kelte 	Sports	https://www.kampfkunst-board.info/forum/showthread.php?189181-Rousimar-Palhares-Dirty-Fighter-or-a-Smart-Competitor&goto=nextoldest	Wenn du mal drauf achtest wirst du feststellen, dass sich im Kampfsportsprech die betroffenen Leute sozusagen immer selbst verletzt oder getötet haben. 	lecture
Ripley 	Sports	https://www.kampfkunst-board.info/forum/showthread.php?189181-Rousimar-Palhares-Dirty-Fighter-or-a-Smart-Competitor&goto=nextoldest	Wir erinnern uns: Das Gehirn schwimmt einfach so in der Kalotte herum.	lecture
jkdberlin 	Sports	https://www.kampfkunst-board.info/forum/showthread.php?189142-Amateur-MMA-Kämpferin-stirb-nach-Kampf-an-einer-Gehirnverletzung%21&goto=nextoldest	Naja, ein Hip-Replacement ist heute ja schon Standard. Danach könnte es weiter gehen ...	concession
Tobi 	Sports	https://www.kampfkunst-board.info/forum/showthread.php?189134-Ben-Askren-geht-auf-Rente&goto=nextoldest	Interessant wäre in diesem Zusammenhang die Frage, wie man regeltechnisch reagieren könnte, um dieses exzessive Gewichtmachen zu verhindern.	lecture
oxox	Sports	https://www.kampfkunst-board.info/forum/showthread.php?189134-Ben-Askren-geht-auf-Rente&goto=nextoldest	Direkt vor dem Kampf wiegen. Das ist sehr einfach und hat wenig Aufwand.	lecture
1.2.3	Sports	https://www.kampfkunst-board.info/forum/showthread.php?189121-Gegner-finden-für-Schwergewicht-Neuling&goto=nextoldest	..mangelnde Impulskontrolle...ganz schön armselig	dissence
marq 	Sports	https://www.kampfkunst-board.info/forum/showthread.php?189007-Yair-Rodriguez-der-Ausnahmefighter-in-der-UFC&goto=nextoldest	ja klar das ist ein geld ding...	concession
Schnueffler 	Sports	https://www.kampfkunst-board.info/forum/showthread.php?189007-Yair-Rodriguez-der-Ausnahmefighter-in-der-UFC&goto=nextoldest	Natürlich lockt ihn das Geld und sein Name in den USA.	insinuation
Unbe	Sports	https://www.kampfkunst-board.info/forum/showthread.php?188951-Cain-Velasquez-gibt-Rückttritt-bekannt-wechselt-zur-WWE&goto=nextoldest	Ich fand die ringerische Leistung von Bolaghi hervorragend.	praise
Gisela Fitz	politics	https://deutsch.rt.com/meinung/105791-medien-als-waffe-und-heuchelei-westens-bei-regimewechsel-weissrussland/	"ann würde der weissrussischen Bevölkerung unmissverständlich klar - 
was es bedeutet  von bunten Irren regiert zu werden"	insinuation
Truther12	politics	https://deutsch.rt.com/meinung/105791-medien-als-waffe-und-heuchelei-westens-bei-regimewechsel-weissrussland/	Die Medienhuren sind die Handlanger allen Übels.	insinuation
Guest	politics	https://deutsch.rt.com/meinung/105791-medien-als-waffe-und-heuchelei-westens-bei-regimewechsel-weissrussland/	Zu wichtig ist die Beeinflussung (Manipulation) der Bürger, für die Umsetzung eigener politischer Konzepte.	insinuation
Thomas_Leclerc	politics	https://deutsch.rt.com/meinung/105791-medien-als-waffe-und-heuchelei-westens-bei-regimewechsel-weissrussland/	Es sollte niemanden mehr überraschen, dass es hier ausschließlich um geopolitische Machtinteressen geht.	Lecture
Moritz	politics	https://deutsch.rt.com/meinung/105791-medien-als-waffe-und-heuchelei-westens-bei-regimewechsel-weissrussland/	Massenproteste ohne Masken und es passiert einfach nichts.	insinuation
HaKa453	politics	https://deutsch.rt.com/meinung/105791-medien-als-waffe-und-heuchelei-westens-bei-regimewechsel-weissrussland/	Leider gibt es hier nirgens eine Gewaltenteilung, sie unterstehen alle dem selben Herrn.	insinuation
Badenermichel	politics	https://deutsch.rt.com/meinung/105791-medien-als-waffe-und-heuchelei-westens-bei-regimewechsel-weissrussland/	Die EU und eine echte Demokratie?	dissence
TELIMA	politics	https://deutsch.rt.com/meinung/105848-das-buch-das-noch-fehlte/	Vielleicht sollte man die Nichte mal näher analysieren. Wer bezahlt sie?	insinuation
ApokalypseNow	politics	https://deutsch.rt.com/meinung/105848-das-buch-das-noch-fehlte/	Und wir sehen ja jetzt, was passiert ist.	concession
AbuHassan	politics	https://deutsch.rt.com/meinung/105848-das-buch-das-noch-fehlte/	Sie ist eine narzisstisch Schwerstgestörte, die auf das bösartigste reagieren würde, wenn man ihre Absonderungen in Frage stellen, oder sie gar dafür auslachen würde. 	insinuation
ApokalypseNow	politics	https://deutsch.rt.com/meinung/105848-das-buch-das-noch-fehlte/	Ist eh immer wichtiger, was NICHT berichtet wird.	insinuation
Gisela Fitz	politics	https://deutsch.rt.com/meinung/105848-das-buch-das-noch-fehlte/	Merkel lügt öffentlich  den Bürgern ins Gesicht .	insinuation
Bruno1943055	politics	https://deutsch.rt.com/meinung/105848-das-buch-das-noch-fehlte/	Ich hoffe er macht das Rennen	praise
ubuntu2019	politics	https://deutsch.rt.com/meinung/105804-seltsame-pandemie/	Wir werden es erfahren weil die Lügner sich gegenseitig beschuldigen werden.	insinuation
Christian Franke	politics	https://deutsch.rt.com/meinung/105804-seltsame-pandemie/	Es wird gelogen, gefälscht und man reagiert über... 	insinuation
Charly Charly	politics	https://deutsch.rt.com/meinung/105804-seltsame-pandemie/	seht euch mal diese drei Volltrottel an.....was sagt euch das	dissence
win881000	politics	https://deutsch.rt.com/meinung/105804-seltsame-pandemie/	Medien und die wissenschaftlichen Hofschranzen sind schon längst in Corona-Zeiten zur Religion geworden.	insinuation
fihman	politics	https://deutsch.rt.com/meinung/105804-seltsame-pandemie/	Und das ist ja gerade die große Sauerei.	dissence
TELIMA	politics	https://deutsch.rt.com/meinung/105945-belarus-hintergrunde-und-tatsachen/	Auch wenn das alles offensichtlich ist, ist es trotzdem gut es noch mal zusammen zu fassen.	concession
Carl-Heinz Frohwein	politics	https://deutsch.rt.com/meinung/105945-belarus-hintergrunde-und-tatsachen/	Man kann von diesem Mann denken was man will aber er hat sich bisher weder von der WHO der EU noch vom IWF kaufen lassen.	concession
Jörg Becker	politics	https://deutsch.rt.com/meinung/105874-wenn-in-russland-etwas-passiert-putin-schuld-hochmut-deutsche-medien/	 Es geht in diesen speziellen Fall um mehr als nur um diese umstrittene Person, man will einLand und eine Person mit allen Mitteln desavouieren um die eigene Bevölkerung durch diese Art von Meinungsbildung=Gehirnwäsche zu überzeugen 	lecture
Rudiratlos	politics	https://deutsch.rt.com/meinung/105874-wenn-in-russland-etwas-passiert-putin-schuld-hochmut-deutsche-medien/	Die fälschen Wahlen ,die sind korrupt , die verhandeln mit Terroristen, alle sind schlecht	insinuation
Sweetie1266	politics	https://deutsch.rt.com/meinung/105874-wenn-in-russland-etwas-passiert-putin-schuld-hochmut-deutsche-medien/	nein, so einfach ist es nicht.	dissence
Walter54	politics	https://deutsch.rt.com/meinung/105874-wenn-in-russland-etwas-passiert-putin-schuld-hochmut-deutsche-medien/	Alles ist mal wieder inszeniert um die Aufmerksamkeit auf diesen Vasallen zu lenken und die Tränendrüsen der Russen zu stimulieren.	insinuation
Der Optimist im WWW	politics	https://deutsch.rt.com/meinung/105874-wenn-in-russland-etwas-passiert-putin-schuld-hochmut-deutsche-medien/	Was ist das für ein Stuss was hier im Forum abgesondert wird?	dissence
OrangeJuiceXXL	politics	https://deutsch.rt.com/meinung/105874-wenn-in-russland-etwas-passiert-putin-schuld-hochmut-deutsche-medien/	Sie haben leider den Mechanismus noch nicht verstanden, wie das funktioniert, obwohl Sie sich selbst der gleichen Worte bedient haben.	lecture
Mark Nu	politics	https://deutsch.rt.com/meinung/105874-wenn-in-russland-etwas-passiert-putin-schuld-hochmut-deutsche-medien/	Dislike	dissence
Mackinder	politics	https://deutsch.rt.com/meinung/105874-wenn-in-russland-etwas-passiert-putin-schuld-hochmut-deutsche-medien/	Navalny ein rassist, wird vom Westen hofiert ohne Ende. 	insinuation
Der Optimist im WWW	politics	https://deutsch.rt.com/meinung/105874-wenn-in-russland-etwas-passiert-putin-schuld-hochmut-deutsche-medien/	Das die russischen Medien ebenfalls von einer Vergiftung ausgingen sollte man auch wissen.	lecture
Margarita53	politics	https://deutsch.rt.com/meinung/105874-wenn-in-russland-etwas-passiert-putin-schuld-hochmut-deutsche-medien/	Ich glaube auch. 	concession
LiKoDe	politics	https://deutsch.rt.com/meinung/105874-wenn-in-russland-etwas-passiert-putin-schuld-hochmut-deutsche-medien/	sie können es einfach erfinden, was man spätestens seit Herrn Relotius weiss. 	lecture
Margarita53	politics	https://deutsch.rt.com/meinung/105874-wenn-in-russland-etwas-passiert-putin-schuld-hochmut-deutsche-medien/	Es ist nicht zum Aushalten. 	dissence
SoEiner	politics	https://deutsch.rt.com/meinung/105874-wenn-in-russland-etwas-passiert-putin-schuld-hochmut-deutsche-medien/	Was soll wieder dieses rumgeheule.	dissence
SoEiner	politics	https://deutsch.rt.com/meinung/105874-wenn-in-russland-etwas-passiert-putin-schuld-hochmut-deutsche-medien/	Ihre Niveaulosigkeit ist nur schwer zu toppen. 	dissence
Skalinger	politics	https://deutsch.rt.com/meinung/105874-wenn-in-russland-etwas-passiert-putin-schuld-hochmut-deutsche-medien/	So etwas wie eine freie Presse gibt es nicht.	insinuation
ernstfritz	politics	https://deutsch.rt.com/meinung/105874-wenn-in-russland-etwas-passiert-putin-schuld-hochmut-deutsche-medien/	Jeder klar denkende Mensch dieser Welt, wird das Gleichnis des immer wieder gleichen Schemas westlicher Werte-Journaillen in diesem Possenspiel erkennen.	lecture
RobertDressler	politics	https://deutsch.rt.com/meinung/105707-weissrussland-und-westen-lageeinschatzung/	ein brillanter Beitrag, dem eigentlich nichts mehr hinzuzufügen ist.	praise
Christian Franke	politics	https://deutsch.rt.com/meinung/105707-weissrussland-und-westen-lageeinschatzung/	Eine Ineinflußnahme des Westens schließe ich nicht aus. 	concession
MindTheMike	politics	https://deutsch.rt.com/meinung/105707-weissrussland-und-westen-lageeinschatzung/	Wenn das mal kein Zufall ist. 	insinuation
Bernd Reinemuth	politics	https://deutsch.rt.com/meinung/105707-weissrussland-und-westen-lageeinschatzung/	Aber den Atlantikbrücken -Strichern ist keine dümmliche Propaganda dümmlich genug.	insinuation
Dimitri Kalaev	politics	https://deutsch.rt.com/meinung/105707-weissrussland-und-westen-lageeinschatzung/	Versuchen Sie einfach Substantive groß zu schreiben und die Adjektive klein so wie es in Deutschland üblich ist.	lecture
Unkenrufer	politics	https://deutsch.rt.com/meinung/105707-weissrussland-und-westen-lageeinschatzung/	Weißrussland wird kippen, nach Osten oder nach Westen, soviel ist klar.	lecture
Margarita53	politics	https://deutsch.rt.com/meinung/105707-weissrussland-und-westen-lageeinschatzung/	kann man doch in der Pfeife rauchen!	dissence
aniridiotis	politics	https://deutsch.rt.com/meinung/105707-weissrussland-und-westen-lageeinschatzung/	Aus der Geschichte hat niemand etwas gelernt	lecture
Thomas_Leclerc	politics	https://deutsch.rt.com/meinung/105707-weissrussland-und-westen-lageeinschatzung/	Die Spatzen pfeifen es von den Dächern, dass Belarus wie so oft in seiner Geschichte wieder einmal im Fokus auswärtiger geopolitischer Interessen steht.	lecture
DerliebePitti	politics	https://deutsch.rt.com/meinung/105707-weissrussland-und-westen-lageeinschatzung/	 Was die EU - Diktatur macht, dagegen sind wir doch machtlos!	insinuation
Steglitzer1	politics	https://www.tagesspiegel.de/themen/reportage/dissidenten-despoten-und-doktoren-wie-die-charite-zu-einem-politischen-krankenhaus-wurde/26130502.html#kommentare	Wenn Sie zu allen Ländern, die Massenmorde begehen bzw. Oppositionelle umbringen, die politischen und wirtschaftlichen Beziehungen abbrechen würden, wären wir in Europa ziemlich unter uns.	insinuation
