user	topic	link	utterance	category
sometimelater	lifestyle	https://www.theguardian.com/artanddesign/2022/mar/23/burning-man-chatsworth-house-sculptural-magic-dales-duke-devonshire-psychedelic	but really this kind of stuff should be disinguished from Art as a cultural practice ,or people get confused ?	lecture
sometimelater	lifestyle	https://www.theguardian.com/artanddesign/2022/mar/23/burning-man-chatsworth-house-sculptural-magic-dales-duke-devonshire-psychedelic	its a great fun thing of course	concession
sometimelater	lifestyle	https://www.theguardian.com/artanddesign/2022/mar/23/burning-man-chatsworth-house-sculptural-magic-dales-duke-devonshire-psychedelic	These enterproises are not to be confused with hippy ideology either	lecture
weedwabit	lifestyle	https://www.theguardian.com/artanddesign/2022/mar/23/burning-man-chatsworth-house-sculptural-magic-dales-duke-devonshire-psychedelic	Shame about the overt presence of dibble though.	dissent
weedwabit	lifestyle	https://www.theguardian.com/artanddesign/2022/mar/23/burning-man-chatsworth-house-sculptural-magic-dales-duke-devonshire-psychedelic	Another capitalist capital construct	dissent
BeanheadMcGinty	lifestyle	https://www.theguardian.com/artanddesign/2022/mar/23/burning-man-chatsworth-house-sculptural-magic-dales-duke-devonshire-psychedelic	I'm impressed by the number of people commenting who seem not to have read the article and think that this is about an actual festival rather than a sculpture exhibition.	lecture
PaulBremen	lifestyle	https://www.theguardian.com/artanddesign/2022/mar/23/burning-man-chatsworth-house-sculptural-magic-dales-duke-devonshire-psychedelic	Seems to me, there's a lot of misconceptions about what Burning Man is and is not	lecture
Epivore	lifestyle	https://www.theguardian.com/artanddesign/2022/mar/23/burning-man-chatsworth-house-sculptural-magic-dales-duke-devonshire-psychedelic	Sculpture and large scale temporary artworks are the entire foundation of Burning Man	lecture
Epivore	lifestyle	https://www.theguardian.com/artanddesign/2022/mar/23/burning-man-chatsworth-house-sculptural-magic-dales-duke-devonshire-psychedelic	The burning and nudity are other aspects but they're not as significant as the art for most.	concession
TurmoilExemplified	lifestyle	https://www.theguardian.com/artanddesign/2022/mar/23/burning-man-chatsworth-house-sculptural-magic-dales-duke-devonshire-psychedelic	naked hippies and shit on fire - and which I am far too old for	dissent
wardpj	lifestyle	https://www.theguardian.com/artanddesign/2022/mar/23/burning-man-chatsworth-house-sculptural-magic-dales-duke-devonshire-psychedelic	Chatsworth is anything but wild!	dissent
Halteres	lifestyle	https://www.theguardian.com/artanddesign/2022/mar/23/burning-man-chatsworth-house-sculptural-magic-dales-duke-devonshire-psychedelic	Let's have sculpture in its place : Yorkshire Sculpture Park ; galleries.	lecture
Halteres	lifestyle	https://www.theguardian.com/artanddesign/2022/mar/23/burning-man-chatsworth-house-sculptural-magic-dales-duke-devonshire-psychedelic	Just how much definition do people need?	dissent
Halteres	lifestyle	https://www.theguardian.com/artanddesign/2022/mar/23/burning-man-chatsworth-house-sculptural-magic-dales-duke-devonshire-psychedelic	When the whole coast is smeared with lumps of iron and wood that mean very little except to the sculptor	insinuation
Halteres	lifestyle	https://www.theguardian.com/artanddesign/2022/mar/23/burning-man-chatsworth-house-sculptural-magic-dales-duke-devonshire-psychedelic	Why should one person's personality and expression impose on places where people go to make their own interpretation?	insinuation
Vicc	lifestyle	https://www.theguardian.com/artanddesign/2022/mar/23/burning-man-chatsworth-house-sculptural-magic-dales-duke-devonshire-psychedelic	I'm looking forward to seeing this over the next few months	praise
poorprints	lifestyle	https://www.theguardian.com/artanddesign/2022/mar/23/burning-man-chatsworth-house-sculptural-magic-dales-duke-devonshire-psychedelic	It is quite amusing sometimes to see the poor imaginings of age by the young.	lecture
mdoloresg	lifestyle	https://www.theguardian.com/lifeandstyle/2022/mar/25/i-have-been-unhappy-about-a-friendship-of-over-55-years-why-do-i-still-put-up-with-her	whilst you seem to look down on others who have not followed the same path	insinuation
mdoloresg	lifestyle	https://www.theguardian.com/lifeandstyle/2022/mar/25/i-have-been-unhappy-about-a-friendship-of-over-55-years-why-do-i-still-put-up-with-her	I am sorry to be so blunt but it did get to me that you should define your life as blessed	concession
mdoloresg	lifestyle	https://www.theguardian.com/lifeandstyle/2022/mar/25/i-have-been-unhappy-about-a-friendship-of-over-55-years-why-do-i-still-put-up-with-her	Are you sure your friend might not be relieved that she doesn't have to listen about your to you about your blessed life	dissent
mdoloresg	lifestyle	https://www.theguardian.com/lifeandstyle/2022/mar/25/i-have-been-unhappy-about-a-friendship-of-over-55-years-why-do-i-still-put-up-with-her	Who wants to friend with someone who looks down on my life as 'not blessed' because I don't have a family?	dissent
mdoloresg	lifestyle	https://www.theguardian.com/lifeandstyle/2022/mar/25/i-have-been-unhappy-about-a-friendship-of-over-55-years-why-do-i-still-put-up-with-her	Maybe your friend feels that you feel 'superior' because you see yourself as being 'blessed' and her as not?	lecture
mdoloresg	lifestyle	https://www.theguardian.com/lifeandstyle/2022/mar/25/i-have-been-unhappy-about-a-friendship-of-over-55-years-why-do-i-still-put-up-with-her	Maybe she feels your patronising attitude and wants to put you down with a sarcastic remark or two?	lecture
goandgetcycling	lifestyle	https://www.theguardian.com/lifeandstyle/2022/mar/25/i-have-been-unhappy-about-a-friendship-of-over-55-years-why-do-i-still-put-up-with-her	She was a jealous and resentful person whose lack of respect towards me became untenable.	dissent
Heliopower	lifestyle	https://www.theguardian.com/lifeandstyle/2022/mar/25/i-have-been-unhappy-about-a-friendship-of-over-55-years-why-do-i-still-put-up-with-her	And of course we are all different.	concession
Heliopower	lifestyle	https://www.theguardian.com/lifeandstyle/2022/mar/25/i-have-been-unhappy-about-a-friendship-of-over-55-years-why-do-i-still-put-up-with-her	Knowing somebody's circumstances and why they might be as they are is certainly important.	lecture
Heliopower	lifestyle	https://www.theguardian.com/lifeandstyle/2022/mar/25/i-have-been-unhappy-about-a-friendship-of-over-55-years-why-do-i-still-put-up-with-her	Well should you find yourself in her company and these feelings arise, explain to your friend that what you feel about what she said.	lecture
Heliopower	lifestyle	https://www.theguardian.com/lifeandstyle/2022/mar/25/i-have-been-unhappy-about-a-friendship-of-over-55-years-why-do-i-still-put-up-with-her	At least, should she be dropped she will have an understanding why.	concession
Heliopower	lifestyle	https://www.theguardian.com/lifeandstyle/2022/mar/25/i-have-been-unhappy-about-a-friendship-of-over-55-years-why-do-i-still-put-up-with-her	It might even help her.	lecture
Heliopower	lifestyle	https://www.theguardian.com/lifeandstyle/2022/mar/25/i-have-been-unhappy-about-a-friendship-of-over-55-years-why-do-i-still-put-up-with-her	Friendship is about being friendly.	lecture
Heliopower	lifestyle	https://www.theguardian.com/lifeandstyle/2022/mar/25/i-have-been-unhappy-about-a-friendship-of-over-55-years-why-do-i-still-put-up-with-her	It is in the word	lecture
Heliopower	lifestyle	https://www.theguardian.com/lifeandstyle/2022/mar/25/i-have-been-unhappy-about-a-friendship-of-over-55-years-why-do-i-still-put-up-with-her	That is not to say that one cannot criticise a friend if criticism is needed.	concession
Heliopower	lifestyle	https://www.theguardian.com/lifeandstyle/2022/mar/25/i-have-been-unhappy-about-a-friendship-of-over-55-years-why-do-i-still-put-up-with-her	It's how it is done that is key	lecture
Heliopower	lifestyle	https://www.theguardian.com/lifeandstyle/2022/mar/25/i-have-been-unhappy-about-a-friendship-of-over-55-years-why-do-i-still-put-up-with-her	Respect is important in any friendship	lecture
Heliopower	lifestyle	https://www.theguardian.com/lifeandstyle/2022/mar/25/i-have-been-unhappy-about-a-friendship-of-over-55-years-why-do-i-still-put-up-with-her	We celebrate our strengths and laugh at our weaknesses	lecture
Heliopower	lifestyle	https://www.theguardian.com/lifeandstyle/2022/mar/25/i-have-been-unhappy-about-a-friendship-of-over-55-years-why-do-i-still-put-up-with-her	Friends cannot necessarily make things better, but in no way should they make things worse.	lecture
minceroll	lifestyle	https://www.theguardian.com/lifeandstyle/2022/mar/25/i-have-been-unhappy-about-a-friendship-of-over-55-years-why-do-i-still-put-up-with-her	It sounds a lot like you want permission to end this relationship	insinuation
Cartozz	lifestyle	https://www.theguardian.com/lifeandstyle/2022/mar/25/i-have-been-unhappy-about-a-friendship-of-over-55-years-why-do-i-still-put-up-with-her	I've brutally cut (phased) people out of my life and its improved it	lecture
wotthafuck	lifestyle	https://www.theguardian.com/lifeandstyle/2022/mar/25/i-have-been-unhappy-about-a-friendship-of-over-55-years-why-do-i-still-put-up-with-her	Bottom line is, though, it’s always gonna be your own decision to make.	lecture
wotthafuck	lifestyle	https://www.theguardian.com/lifeandstyle/2022/mar/25/i-have-been-unhappy-about-a-friendship-of-over-55-years-why-do-i-still-put-up-with-her	That can only be clarified through empathic discussion, if it’s worth the effort.	lecture
ccrosbie33	entertainment	https://www.youtube.com/watch?v=Deqx-Xb-yHY	Well written, greatly performed.	praise
Philip Loos	entertainment	https://www.youtube.com/watch?v=Deqx-Xb-yHY	Chris Parnell was criminally underutilized and underrated on SNL	dissent
Philip Loos	entertainment	https://www.youtube.com/watch?v=Deqx-Xb-yHY	Absolute pro in this sketch.	praise
Jess Hul	entertainment	https://www.youtube.com/watch?v=Deqx-Xb-yHY	I always thought the same.	concession
Nomi  Malone	entertainment	https://www.youtube.com/watch?v=Deqx-Xb-yHY	He's an absolute gem.	praise
J. Will	entertainment	https://www.youtube.com/watch?v=Deqx-Xb-yHY	The one scene Fallon & Sanz didn't break & it's ironically the best scene they've ever done together	praise
Sean O'Sullivan	entertainment	https://www.youtube.com/watch?v=Deqx-Xb-yHY	that's not ironic	dissent
EmpyreanLightMSMR	entertainment	https://www.youtube.com/watch?v=Deqx-Xb-yHY	I think they both realised how important this sketch was	lecture
Nyke Faller	entertainment	https://www.youtube.com/watch?v=Deqx-Xb-yHY	Back when the cast of SNL was still good!	lecture
Maja Jonsson	entertainment	https://www.youtube.com/watch?v=Deqx-Xb-yHY	Best 69 joke ever made.	praise
Saint Dufus	entertainment	https://www.youtube.com/watch?v=Deqx-Xb-yHY	they instead milk it and say "between 68 and 70", which got even more laughs.	lecture
dsroaddogg	entertainment	https://www.youtube.com/watch?v=Deqx-Xb-yHY	False legends actually	dissent
JustWasted3HoursHere	entertainment	https://www.youtube.com/watch?v=Deqx-Xb-yHY	All legends are false. That's why they're legends.	lecture
Zach Morgan	entertainment	https://www.youtube.com/watch?v=Deqx-Xb-yHY	That isn’t what legend means.	dissent
Stefan Wrancho	entertainment	https://www.youtube.com/watch?v=Deqx-Xb-yHY	Horatio was a legend jimmy was just along for the ride, always laughing	dissent
Mr.Alliee	entertainment	https://www.youtube.com/watch?v=Deqx-Xb-yHY	The was one of the best written sketches of all time!	praise
Mr.Alliee	entertainment	https://www.youtube.com/watch?v=Deqx-Xb-yHY	Kudos to the writers and the actors!	praise
Disconnect Google+	entertainment	https://www.youtube.com/watch?v=Deqx-Xb-yHY	but goddamn, getting this many people to one-take while walking the FCC fine line is impressive	concession
John L	entertainment	https://www.youtube.com/watch?v=Deqx-Xb-yHY	Probably the most well written SNL sketch of that era.	praise
Silver ByTheOz	entertainment	https://www.youtube.com/watch?v=Deqx-Xb-yHY	This skit will instantly take you out of a depression.	praise
Che1424	entertainment	https://www.youtube.com/watch?v=Deqx-Xb-yHY	Sometimes the simplest things can get the most laughs	concession
Norman J. Murk jr.	entertainment	https://www.youtube.com/watch?v=Deqx-Xb-yHY	That's probably the most genius sketch ever. It was perfect	praise
Rose Jacqueline	entertainment	https://www.youtube.com/watch?v=Deqx-Xb-yHY	Kudos to these actors because this would have been impossible for me!!!	concession
Juan Chavez	entertainment	https://www.youtube.com/watch?v=Deqx-Xb-yHY	Every time I need a good laugh I come here. 	praise
Sulaimen Daud	entertainment	https://www.youtube.com/watch?v=Deqx-Xb-yHY	Chris Parnell is made of stone, he never, ever breaks.	praise
nackydmoose	entertainment	https://www.youtube.com/watch?v=Deqx-Xb-yHY	I salute you for that one.	praise
J.D.	entertainment	https://www.youtube.com/watch?v=Deqx-Xb-yHY	How they didn't break character more is beyond me.	concession
In It To Spin It	entertainment	https://www.youtube.com/watch?v=Deqx-Xb-yHY	Delivers every line with a smile.	praise
rob's garage	entertainment	https://www.youtube.com/watch?v=Deqx-Xb-yHY	At the top of their game with top talent and writing.	praise
Mike Jardin	entertainment	https://www.youtube.com/watch?v=Deqx-Xb-yHY	This was blippin genius.	praise
wraith23GT	entertainment	https://www.youtube.com/watch?v=Deqx-Xb-yHY	That was one of the funniest skits in my opinion.	praise
Elida Day	entertainment	https://www.youtube.com/watch?v=Deqx-Xb-yHY	Still funny after all these years!!	praise
Jeff Ree	entertainment	https://www.youtube.com/watch?v=Deqx-Xb-yHY	My friends didn't laugh when I told them my idea	concession
Blia Yang	entertainment	https://www.youtube.com/watch?v=Deqx-Xb-yHY	my kind of humor.	praise
tdavis117 0	entertainment	https://www.youtube.com/watch?v=Deqx-Xb-yHY	bro that’s dumb af	dissent
cacauldr	entertainment	https://www.youtube.com/watch?v=Deqx-Xb-yHY	I would rather want to see the boxers hit each other with heavy accented punch lines	lecture
David Hutchinson	entertainment	https://www.youtube.com/watch?v=Deqx-Xb-yHY	That's actually pretty fucking good	praise
Mimi Woodrum	entertainment	https://www.youtube.com/watch?v=SaeYderRnsA	I have to admit, I had never heard of this woman before.	concession
Notthefather	entertainment	https://www.youtube.com/watch?v=SaeYderRnsA	Not all black people from LA County are from Compton.	lecture
Moo B	entertainment	https://www.youtube.com/watch?v=SaeYderRnsA	my bad I get South Central and Compton mixed up.	concession
M X X R E	entertainment	https://www.youtube.com/watch?v=SaeYderRnsA	Believe me, there's a difference and I'm not even from there	lecture
Rohit Iyer	entertainment	https://www.youtube.com/watch?v=SaeYderRnsA	One of the best sketches I've seen in a while, nearly every aspect was perfect	praise
Alluring Ambs	entertainment	https://www.youtube.com/watch?v=SaeYderRnsA	When Tiffany acted like she was about to square up with the hairless cat I LOST IT	concession
Cindy S	entertainment	https://www.youtube.com/watch?v=SaeYderRnsA	I thought the one with Charlize would never be topped but this one is just HILARIOUS	concession
Cindy S	entertainment	https://www.youtube.com/watch?v=SaeYderRnsA	They are both amazing and the cats getting out of control just made it even more insane.	praise
JH Boob	entertainment	https://www.youtube.com/watch?v=SaeYderRnsA	The one with Charlize is still the best one for me	lecture
Tempting Fate	entertainment	https://www.youtube.com/watch?v=TRhb8aq5T2c	You know you messed up when the Left and the Right can't stop making fun of you.	lecture
miapdx	entertainment	https://www.youtube.com/watch?v=TRhb8aq5T2c	Why does everyone have to be left or right?	dissent
DickDabb	entertainment	https://www.youtube.com/watch?v=TRhb8aq5T2c	Stop saying left and right when you really mean racist and non-racists.	insinuation
Tempting Fate	entertainment	https://www.youtube.com/watch?v=TRhb8aq5T2c	it's a spectrum.	lecture
Koltred	entertainment	https://www.youtube.com/watch?v=TRhb8aq5T2c	this is an extremely petty way to distract democrat voters from finding out that democrat officials had everything to do with jussies attack & release.	insinuation
BanditKeef	entertainment	https://www.youtube.com/watch?v=TRhb8aq5T2c	I love when both sides agree on something	praise
Czerwona Pigulka	entertainment	https://www.youtube.com/watch?v=TRhb8aq5T2c	Almost everyone that is calling other people racist is racist themselves.	lecture
Czerwona Pigulka	entertainment	https://www.youtube.com/watch?v=TRhb8aq5T2c	White celebrities fighting racism and are pro mass migration, live in the most white neighborhoods in their countries	insinuation
Czerwona Pigulka	entertainment	https://www.youtube.com/watch?v=TRhb8aq5T2c	Neo-marxists that are constantly fighting racists, are the ones talking about races all the time 	insinuation
Czerwona Pigulka	entertainment	https://www.youtube.com/watch?v=TRhb8aq5T2c	while people they accuse of racism, barely talk about topic of race	insinuation
Prank Girl	entertainment	https://www.youtube.com/watch?v=TRhb8aq5T2c	Don't categorize everyone in the left as racist,	dissent
Prank Girl	entertainment	https://www.youtube.com/watch?v=TRhb8aq5T2c	it's mostly those in charge	insinuation
Prank Girl	entertainment	https://www.youtube.com/watch?v=TRhb8aq5T2c	Just a big portion of the left is racist.	insinuation
A Alvarez	entertainment	https://www.youtube.com/watch?v=TRhb8aq5T2c	you just won the most ignorant comment contest	dissent
A Alvarez	entertainment	https://www.youtube.com/watch?v=TRhb8aq5T2c	Left and and right have little to do with racist and non-racist.	lecture
A Alvarez	entertainment	https://www.youtube.com/watch?v=TRhb8aq5T2c	There are racists on both “sides” of that coin and plenty of non-racists too.	lecture
Rick Reilly	entertainment	https://twitter.com/search?q=%22Chris%20Rock%22&src=trend_click&vertical=trends	Doesn't leave, doesn't lose it, doesn't hold a presser, simply carries on flawlessly, for the sake of the next winner	praise
Youngster	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	Will Smith's actions we're definitely uncalled for, but why are you praising someone who pokes fun of someone's medical condition	dissent
Youngster	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	Both people can be wrong in this situation.	concession
Joe Gregory	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	Insulting someone’s medical condition is the epitome of weak	dissent
bella	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	Meanwhile everyone is having a pity party for Will making excuses for why he did it.	insinuation
bella	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	If he felt bad he would have gone home.	lecture
bella	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	He doesn't even apologize to Chris.	dissent
PearlsOfWisdom	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	Yeah the Denzel part gets to me	concession
PearlsOfWisdom	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	Coddling him as if he got caught with his hand in a cookie jar. Weird.	dissent
Paula Kaye	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	Many paid influencers on Twitter.	insinuation
Paula Kaye	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	Did you start a new profile just to make this comment.	insinuation
Paula Kaye	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	No wonder fewer and fewer people are not watching the Awards.	lecture
Paula Kaye	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	Amazing? You have got to be kidding me?	dissent
Erin	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	Making fun of someone for having a medical condition is universally tacky.	dissent
Erin	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	Comedians can make fun of people but they don't get a say in how people feel or react to the things they're saying	lecture
Erin	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	That's why there's such a divide on justifying the violence because it is THAT tacky.	lecture
Nicholas  Carey	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	I don’t think any joke would warrant physical violence, but that’s just me, I have no filter	concession
Nicholas  Carey	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	Offense is taken, not given.	lecture
My two cents	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	He's still human and was humiliated in front if an international audience. 	concession
My two cents	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	You could tell it shook him up	concession
My two cents	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	no one acknowledged how disrespectful and wrong that was during the show and carried on like assaulting him didn't matter.	dissent
Hinc Orior	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	Dave would say it with a straight face, and I don't think he would have let Will touch his face.	insinuation
Hinc Orior	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	I wish it was Dave Chappelle who said that joke	concession
El Eigh	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	it's disturbing how people take sides	dissent
El Eigh	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	Their words and actions are both wrong and cheap. 	dissent
El Eigh	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	Violence is always wrong so is making a person with condition a laughing stock.	dissent
El Eigh	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	He was there and was paid to present something that's why he needed to deliver no matter what mess he started	insinuation
Rodney Van Watson	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	Comedy has been a victim of narcissist for the last several years.	dissent
Rodney Van Watson	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	This is another sad moment in our country.	dissent
Rodney Van Watson	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	In many ways comedians are being persecuted just like Preachers of the true gospel.	insinuation
Rodney Van Watson	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	Comedians are our last source of Truth.	lecture
E.M. Kelly	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	by his grace and composure after being slapped hard by Will Smith, showed what a class act he is.	praise
Richard Broaddus	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	Wondering if those people have noted the ht/wt disparity between Rock and Smith?	lecture
Daniel Rox	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	not knowing he disgraced himself, this going to cost him big time.	lecture
Magnus Andersson	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	Is it only male baldness that's allowed to joke about	insinuation
Magnus Andersson	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	because I'm pretty sure it's been done quite alot throughout history without the comedian getting slapped for it.	lecture
Rocky Mountain Oysters	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	Bald dudes have been taking jokes for decades.	lecture
Rahat Talreja	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	For sure he would never dare to slap a white man ever. 	insinuation
Rahat Talreja	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	He’d do it only with Chris Rock.	insinuation
Rahat Talreja	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	That’s a wonderful observation	praise
rhyland	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	His family should also be proud of how he reacted.	praise
rhyland	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	yes it was amazing and Mr Rock should be proud of himself	praise
Alex	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	But a guy that stands up for the ones he loves is a beast.	insinuation
Alex	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	I don’t approve what Will did, but I understand him	concession
Alex	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	Comedians themselves are THE real joke.	dissent
Chunett Holmes	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	Yes, much respect to Chris Rock, what a example	praise
Micheal J. McVicar II	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	Very impressive composure for sure	praise
Jason A	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	He’s going to light up the entire Smith family in his next Netflix special!	insinuation
Schrödingers Cat	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	Finally sick of seeing this rubbish in the periphery of my Twitter feed	dissent
SupaFly	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	The strongest one is not the one who can wrestle or lift heavy weights.	lecture
SupaFly	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	The strongest one is the one who can hold his temper in a fit of rage!	lecture
dana carter	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	You are the man Chris rock ,please please Stay the course make them jokes 	praise
dana carter	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	the world is a sad place when we can not laugh anymore	dissent
Lee Roberts	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	you don’t go rushing stage or field because you disagree	lecture
Deborah Dobson	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	He should have been focusing that energy on those children of his.	lecture
Noputts	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	I mean it’s his job, but don’t make it seem like he saved the planet by his ‘toughness’	dissent
Tammy Lisec	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	He was worried about his reputation but I think he showed more class.	insinuation
August	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	Self control always wins	lecture
Truth Seeker	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	He’s the role model we need.	praise
Tracy Miller	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	Couldn't agree more	praise
Shawn Rastan	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	I totally agree with your statement about Chris…	praise
Dan T	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	Millions of people lose their hair… get over it!	lecture
JC	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	Question - is it usually girls that bitch slap others?	insinuation
guled	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	look what she's turning him into infront of our eyes	insinuation
tra 967	entertainment	https://twitter.com/ReillyRick/status/1508881341802184704/photo/1	Now that’s a real man.	praise
Alix Tagumasi	entertainment	https://twitter.com/JordanMBKing/status/1508903401786073103	brought all the attention towards himself.	dissent
Alix Tagumasi	entertainment	https://twitter.com/JordanMBKing/status/1508903401786073103	Will Smith took away all the glory from the other actors who also won awards last night	dissent
George	entertainment	https://twitter.com/JordanMBKing/status/1508903401786073103	The bit about how he would sue Will and for how much was pretty extreme 	dissent
George	entertainment	https://twitter.com/JordanMBKing/status/1508903401786073103	but he was right about everything else.	concession
#1 recruiting #1 in ur heart	entertainment	https://twitter.com/JordanMBKing/status/1508903401786073103	Look at their kids, so full of hot air.	dissent
#1 recruiting #1 in ur heart	entertainment	https://twitter.com/JordanMBKing/status/1508903401786073103	They’ve been trash too.	dissent
royisgreat	entertainment	https://www.theguardian.com/tv-and-radio/2021/oct/01/masters-of-their-domain-the-20-best-episodes-of-seinfeld	Painfully unfunny and all the characters are annoying.	dissent
Firstpoet	entertainment	https://www.theguardian.com/tv-and-radio/2021/oct/01/masters-of-their-domain-the-20-best-episodes-of-seinfeld	True you have to tune into the irony.	concession
Firstpoet	entertainment	https://www.theguardian.com/tv-and-radio/2021/oct/01/masters-of-their-domain-the-20-best-episodes-of-seinfeld	It's more than wisecracks though.	lecture
Firstpoet	entertainment	https://www.theguardian.com/tv-and-radio/2021/oct/01/masters-of-their-domain-the-20-best-episodes-of-seinfeld	Does take a bit of effort to get inside it.	lecture
Rupertrigsby	entertainment	https://www.theguardian.com/tv-and-radio/2021/oct/01/masters-of-their-domain-the-20-best-episodes-of-seinfeld	Don't comment on things you know nothing about.	lecture
Walnetto11	entertainment	https://www.theguardian.com/tv-and-radio/2021/oct/01/masters-of-their-domain-the-20-best-episodes-of-seinfeld	It just sounds like drivel.	dissent
Pamela Flitton	entertainment	https://www.theguardian.com/tv-and-radio/2021/oct/01/masters-of-their-domain-the-20-best-episodes-of-seinfeld	You quite literally have no idea what you're talking about.	lecture
labourplaystothemob	entertainment	https://www.theguardian.com/tv-and-radio/2021/oct/01/masters-of-their-domain-the-20-best-episodes-of-seinfeld	They would have made an entire episode devoted to your stupefyingly unnecessary comment.	lecture
arthurdent42	entertainment	https://www.theguardian.com/tv-and-radio/2021/oct/01/masters-of-their-domain-the-20-best-episodes-of-seinfeld	Jesus, Seinfeld is light years ahead of Only Fools	lecture
Victoria Scratchass	lifestyle	https://www.youtube.com/watch?v=mhWTnpt5MHY	Oh man, is that ever cool!	praise
Victoria Scratchass	lifestyle	https://www.youtube.com/watch?v=mhWTnpt5MHY	Now that is one loving crow.	praise
Victoria Scratchass	lifestyle	https://www.youtube.com/watch?v=mhWTnpt5MHY	I'm jealous and would love to have a buddy like that.	concession
Victoria Scratchass	lifestyle	https://www.youtube.com/watch?v=mhWTnpt5MHY	When unusual relationships like this one form it's definitely something to marvel at.	concession
taylormxrie	lifestyle	https://www.youtube.com/watch?v=mhWTnpt5MHY	I love crows, they’re so sweet and extremely smart	praise
taylormxrie	lifestyle	https://www.youtube.com/watch?v=mhWTnpt5MHY	They’re misunderstood creatures.	lecture
